,draw_size,winner_id,winner_seed,winner_name,winner_hand,winner_ht,winner_age,loser_id,loser_seed,loser_name,loser_hand,loser_ht,loser_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,surface_cat,fav_win
790,128,100644,4,Alexander Zverev,R,198.0,20.9,105807,16,Pablo Carreno Busta,R,188.0,26.6,3,4,88.0,10.0,2.0,58.0,40.0,35.0,10.0,10.0,0.0,0.0,3.0,3.0,67.0,38.0,25.0,16.0,10.0,2.0,4.0,5.0,4505.0,19.0,2045.0,2018,2,True
791,128,104545,14,John Isner,R,206.0,32.8,100644,4,Alexander Zverev,R,198.0,20.9,3,2,149.0,18.0,2.0,96.0,66.0,54.0,18.0,16.0,3.0,3.0,10.0,6.0,108.0,72.0,52.0,22.0,16.0,10.0,12.0,17.0,2170.0,5.0,4505.0,2018,2,False
792,32,105550,0,Guido Pella,L,185.0,27.8,111578,0,Stefan Kozlov,R,183.0,20.1,3,32,79.0,3.0,1.0,50.0,34.0,27.0,9.0,9.0,1.0,2.0,2.0,5.0,57.0,29.0,19.0,10.0,8.0,1.0,5.0,63.0,830.0,184.0,313.0,2018,0,True
793,32,106044,0,Nicolas Kicker,R,178.0,25.6,105385,0,Donald Young,L,183.0,28.7,3,32,74.0,0.0,0.0,38.0,34.0,19.0,3.0,8.0,1.0,4.0,1.0,2.0,46.0,37.0,10.0,4.0,9.0,3.0,10.0,87.0,650.0,130.0,426.0,2018,0,True
794,32,105815,8,Tennys Sandgren,R,188.0,26.7,104882,0,Blaz Kavcic,R,188.0,31.0,3,32,64.0,6.0,1.0,51.0,27.0,21.0,16.0,8.0,4.0,4.0,0.0,0.0,42.0,29.0,13.0,7.0,8.0,1.0,5.0,56.0,898.0,128.0,433.0,2018,0,True
795,32,106216,0,Bjorn Fratangelo,R,183.0,24.7,111442,0,Jordan Thompson,R,183.0,23.9,3,32,62.0,5.0,0.0,33.0,20.0,18.0,10.0,7.0,0.0,0.0,5.0,2.0,62.0,39.0,23.0,5.0,7.0,6.0,11.0,108.0,531.0,99.0,611.0,2018,0,False
796,32,103333,0,Ivo Karlovic,R,208.0,39.1,106121,0,Taro Daniel,R,191.0,25.1,3,32,96.0,7.0,0.0,66.0,46.0,38.0,13.0,11.0,1.0,1.0,8.0,1.0,66.0,46.0,34.0,11.0,11.0,1.0,2.0,88.0,645.0,111.0,513.0,2018,0,True
797,32,106045,0,Denis Kudla,R,180.0,25.6,104269,5,Fernando Verdasco,L,188.0,34.3,3,32,103.0,4.0,4.0,77.0,40.0,31.0,18.0,11.0,4.0,6.0,2.0,5.0,73.0,47.0,29.0,14.0,11.0,5.0,8.0,122.0,456.0,36.0,1305.0,2018,0,False
798,32,105992,7,Ryan Harrison,R,183.0,25.9,200175,0,Miomir Kecmanovic,R,183.0,18.6,3,32,76.0,11.0,1.0,57.0,36.0,30.0,12.0,10.0,0.0,0.0,3.0,6.0,60.0,32.0,23.0,14.0,9.0,3.0,5.0,54.0,945.0,187.0,309.0,2018,0,True
799,32,126203,0,Taylor Fritz,R,193.0,20.4,105065,0,Tim Smyczek,R,175.0,30.2,3,32,159.0,5.0,1.0,113.0,64.0,41.0,24.0,16.0,6.0,10.0,4.0,3.0,112.0,63.0,37.0,27.0,16.0,8.0,14.0,72.0,744.0,124.0,450.0,2018,0,True
800,32,104547,0,Horacio Zeballos,L,188.0,32.9,106415,0,Yoshihito Nishioka,L,170.0,22.5,3,32,55.0,4.0,0.0,41.0,32.0,26.0,5.0,8.0,2.0,3.0,2.0,0.0,49.0,37.0,14.0,6.0,7.0,1.0,6.0,66.0,798.0,380.0,109.0,2018,0,True
801,32,105449,6,Steve Johnson,R,188.0,28.2,124014,0,Ernesto Escobedo,R,185.0,21.7,3,32,145.0,6.0,3.0,99.0,61.0,45.0,21.0,14.0,7.0,8.0,6.0,4.0,113.0,69.0,48.0,25.0,15.0,5.0,7.0,51.0,975.0,120.0,465.0,2018,0,True
802,32,126207,0,Frances Tiafoe,R,188.0,20.2,111456,0,Mackenzie Mcdonald,R,178.0,22.9,3,32,63.0,6.0,0.0,51.0,28.0,22.0,13.0,9.0,1.0,2.0,3.0,5.0,50.0,28.0,17.0,9.0,9.0,4.0,8.0,58.0,893.0,142.0,398.0,2018,0,True
803,32,105967,0,Henri Laaksonen,R,185.0,26.0,104460,0,Dustin Brown,R,196.0,33.3,3,32,57.0,3.0,2.0,48.0,30.0,23.0,13.0,9.0,0.0,1.0,1.0,6.0,65.0,30.0,19.0,16.0,10.0,1.0,5.0,143.0,396.0,152.0,363.0,2018,0,True
804,32,105550,0,Guido Pella,L,185.0,27.8,105023,2,Sam Querrey,R,198.0,30.5,3,16,156.0,7.0,7.0,115.0,57.0,46.0,28.0,16.0,4.0,7.0,11.0,9.0,119.0,57.0,45.0,32.0,16.0,7.0,8.0,63.0,830.0,14.0,2265.0,2018,0,False
805,32,105815,8,Tennys Sandgren,R,188.0,26.7,106044,0,Nicolas Kicker,R,178.0,25.6,3,16,86.0,13.0,2.0,67.0,36.0,28.0,18.0,10.0,5.0,7.0,2.0,0.0,57.0,35.0,23.0,10.0,10.0,3.0,7.0,56.0,898.0,87.0,650.0,2018,0,True
806,32,106401,4,Nick Kyrgios,R,193.0,22.9,106216,0,Bjorn Fratangelo,R,183.0,24.7,3,16,92.0,21.0,8.0,99.0,53.0,41.0,27.0,14.0,2.0,2.0,9.0,7.0,76.0,45.0,34.0,14.0,13.0,3.0,7.0,24.0,1675.0,108.0,531.0,2018,0,True
807,32,103333,0,Ivo Karlovic,R,208.0,39.1,106045,0,Denis Kudla,R,180.0,25.6,3,16,96.0,14.0,3.0,66.0,46.0,40.0,10.0,12.0,4.0,5.0,2.0,5.0,86.0,53.0,34.0,17.0,12.0,5.0,8.0,88.0,645.0,122.0,456.0,2018,0,True
808,32,126203,0,Taylor Fritz,R,193.0,20.4,105992,7,Ryan Harrison,R,183.0,25.9,3,16,90.0,3.0,0.0,74.0,40.0,25.0,23.0,12.0,2.0,4.0,8.0,8.0,68.0,39.0,26.0,11.0,12.0,3.0,8.0,72.0,744.0,54.0,945.0,2018,0,False
809,32,106058,3,Jack Sock,R,185.0,25.5,104547,0,Horacio Zeballos,L,188.0,32.9,3,16,88.0,6.0,3.0,49.0,25.0,22.0,18.0,10.0,0.0,0.0,4.0,7.0,80.0,47.0,34.0,15.0,10.0,11.0,13.0,16.0,2200.0,66.0,798.0,2018,0,True
810,32,105449,6,Steve Johnson,R,188.0,28.2,126207,0,Frances Tiafoe,R,188.0,20.2,3,16,77.0,12.0,4.0,67.0,35.0,25.0,19.0,10.0,6.0,7.0,4.0,1.0,52.0,31.0,21.0,10.0,9.0,2.0,5.0,51.0,975.0,58.0,893.0,2018,0,True
811,32,104545,1,John Isner,R,206.0,32.9,105967,0,Henri Laaksonen,R,185.0,26.0,3,16,65.0,13.0,0.0,45.0,30.0,28.0,9.0,9.0,0.0,0.0,5.0,4.0,63.0,35.0,22.0,14.0,9.0,7.0,10.0,9.0,3125.0,143.0,396.0,2018,0,True
812,32,105815,8,Tennys Sandgren,R,188.0,26.7,105550,0,Guido Pella,L,185.0,27.8,3,8,139.0,9.0,7.0,112.0,66.0,43.0,26.0,16.0,7.0,10.0,5.0,1.0,84.0,54.0,37.0,15.0,15.0,4.0,8.0,56.0,898.0,63.0,830.0,2018,0,True
813,32,103333,0,Ivo Karlovic,R,208.0,39.1,106401,4,Nick Kyrgios,R,193.0,22.9,3,8,92.0,18.0,4.0,69.0,44.0,37.0,14.0,13.0,3.0,4.0,3.0,1.0,81.0,55.0,34.0,16.0,13.0,5.0,8.0,88.0,645.0,24.0,1675.0,2018,0,False
814,32,126203,0,Taylor Fritz,R,193.0,20.4,106058,3,Jack Sock,R,185.0,25.5,3,8,142.0,14.0,5.0,90.0,56.0,38.0,19.0,14.0,5.0,7.0,2.0,6.0,97.0,58.0,46.0,16.0,14.0,9.0,12.0,72.0,744.0,16.0,2200.0,2018,0,False
815,32,105449,6,Steve Johnson,R,188.0,28.2,104545,1,John Isner,R,206.0,32.9,3,8,156.0,7.0,0.0,108.0,73.0,58.0,24.0,17.0,4.0,5.0,28.0,4.0,104.0,69.0,62.0,18.0,17.0,2.0,2.0,51.0,975.0,9.0,3125.0,2018,0,False
816,32,105815,8,Tennys Sandgren,R,188.0,26.7,103333,0,Ivo Karlovic,R,208.0,39.1,3,4,97.0,5.0,5.0,79.0,50.0,42.0,15.0,12.0,3.0,5.0,10.0,1.0,69.0,41.0,34.0,17.0,12.0,3.0,5.0,56.0,898.0,88.0,645.0,2018,0,True
817,32,105449,6,Steve Johnson,R,188.0,28.2,126203,0,Taylor Fritz,R,193.0,20.4,3,4,142.0,8.0,4.0,101.0,60.0,46.0,23.0,16.0,3.0,4.0,5.0,3.0,114.0,78.0,52.0,18.0,16.0,11.0,15.0,51.0,975.0,72.0,744.0,2018,0,True
818,32,105449,6,Steve Johnson,R,188.0,28.2,105815,8,Tennys Sandgren,R,188.0,26.7,3,2,142.0,5.0,3.0,90.0,53.0,40.0,20.0,15.0,2.0,5.0,6.0,3.0,107.0,61.0,42.0,26.0,15.0,12.0,14.0,51.0,975.0,56.0,898.0,2018,0,True
819,32,106378,2,Kyle Edmund,R,188.0,23.2,106210,0,Jiri Vesely,L,198.0,24.7,3,32,16.0,1.0,1.0,10.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,18.0,10.0,1.0,4.0,3.0,3.0,6.0,26.0,1627.0,65.0,815.0,2018,0,True
820,32,105430,0,Radu Albot,R,175.0,28.4,104312,0,Andreas Seppi,R,190.0,34.1,3,32,100.0,0.0,5.0,64.0,41.0,22.0,12.0,11.0,5.0,10.0,2.0,1.0,86.0,52.0,29.0,12.0,11.0,7.0,14.0,93.0,626.0,62.0,851.0,2018,0,False
821,32,104291,0,Malek Jaziri,R,185.0,34.2,105916,0,Marton Fucsovics,R,188.0,26.1,3,32,128.0,1.0,1.0,86.0,41.0,24.0,19.0,12.0,10.0,16.0,2.0,7.0,85.0,39.0,23.0,19.0,13.0,5.0,12.0,91.0,638.0,61.0,864.0,2018,0,False
822,32,104999,8,Mischa Zverev,L,190.0,30.6,103893,0,Paolo Lorenzi,R,183.0,36.3,3,32,87.0,5.0,0.0,47.0,26.0,18.0,14.0,10.0,2.0,5.0,1.0,2.0,68.0,37.0,24.0,9.0,9.0,6.0,11.0,55.0,932.0,57.0,895.0,2018,0,True
823,32,104755,4,Richard Gasquet,R,185.0,31.8,105341,0,Thomas Fabbiano,R,173.0,28.8,3,32,87.0,6.0,1.0,53.0,28.0,18.0,17.0,9.0,3.0,5.0,0.0,2.0,75.0,46.0,24.0,13.0,10.0,6.0,11.0,38.0,1295.0,102.0,586.0,2018,0,True
824,32,104198,0,Guillermo Garcia Lopez,R,188.0,34.8,123921,0,Calvin Hemery,R,188.0,23.1,3,32,76.0,3.0,1.0,41.0,27.0,17.0,12.0,8.0,0.0,1.0,3.0,7.0,64.0,34.0,23.0,7.0,8.0,8.0,13.0,67.0,787.0,135.0,418.0,2018,0,True
825,32,106148,0,Roberto Carballes Baena,R,183.0,25.0,109739,0,Maximilian Marterer,L,191.0,22.8,3,32,72.0,3.0,3.0,49.0,30.0,21.0,13.0,8.0,1.0,1.0,1.0,4.0,53.0,35.0,20.0,8.0,8.0,6.0,10.0,78.0,706.0,73.0,738.0,2018,0,False
826,32,104468,0,Gilles Simon,R,183.0,33.2,105332,6,Benoit Paire,R,196.0,28.9,3,32,123.0,0.0,4.0,100.0,62.0,43.0,17.0,16.0,6.0,11.0,4.0,4.0,99.0,48.0,34.0,21.0,16.0,1.0,8.0,71.0,755.0,47.0,1065.0,2018,0,False
827,32,105806,0,Mirza Basic,R,188.0,26.7,104898,5,Robin Haase,R,190.0,31.0,3,32,134.0,9.0,2.0,98.0,59.0,39.0,16.0,16.0,8.0,15.0,1.0,3.0,96.0,55.0,28.0,24.0,16.0,5.0,13.0,94.0,623.0,44.0,1120.0,2018,0,False
828,32,105311,0,Joao Sousa,R,185.0,29.0,124079,0,Pedro Martinez,R,185.0,20.9,3,32,110.0,2.0,3.0,72.0,39.0,27.0,17.0,12.0,3.0,7.0,0.0,7.0,79.0,45.0,29.0,11.0,12.0,7.0,13.0,70.0,760.0,228.0,240.0,2018,0,True
829,32,105932,0,Nikoloz Basilashvili,R,185.0,26.1,126610,0,Matteo Berrettini,R,196.0,21.9,3,32,94.0,2.0,0.0,71.0,47.0,37.0,14.0,11.0,2.0,3.0,4.0,1.0,75.0,52.0,35.0,14.0,11.0,5.0,7.0,86.0,655.0,104.0,577.0,2018,0,True
830,32,104467,0,Lamine Ouahab,R,185.0,33.2,104259,3,Philipp Kohlschreiber,R,178.0,34.4,3,32,95.0,2.0,3.0,85.0,55.0,38.0,16.0,13.0,3.0,6.0,2.0,1.0,73.0,49.0,31.0,14.0,13.0,3.0,7.0,617.0,43.0,34.0,1380.0,2018,0,False
831,32,105063,0,Andrea Arnaboldi,L,180.0,30.2,105238,7,Alexandr Dolgopolov,R,180.0,29.4,3,32,78.0,0.0,1.0,65.0,45.0,31.0,12.0,9.0,6.0,6.0,3.0,3.0,64.0,33.0,20.0,15.0,8.0,7.0,10.0,221.0,246.0,52.0,966.0,2018,0,False
832,32,104665,0,Pablo Andujar,R,180.0,32.2,125802,0,Ilya Ivashka,R,193.0,24.1,3,32,106.0,1.0,4.0,62.0,39.0,25.0,11.0,10.0,0.0,3.0,5.0,4.0,71.0,41.0,23.0,12.0,11.0,11.0,17.0,355.0,126.0,123.0,452.0,2018,0,False
833,32,106072,0,Alexey Vatutin,R,178.0,25.4,105526,0,Jan Lennard Struff,R,193.0,27.9,3,32,95.0,1.0,0.0,85.0,52.0,38.0,16.0,13.0,2.0,5.0,11.0,5.0,73.0,42.0,27.0,13.0,13.0,3.0,8.0,160.0,349.0,60.0,880.0,2018,0,False
834,32,105077,1,Albert Ramos,L,188.0,30.2,144760,0,Amine Ahouda,U,185.0,20.5,3,32,68.0,3.0,1.0,39.0,22.0,20.0,9.0,7.0,0.0,0.0,1.0,3.0,53.0,36.0,19.0,6.0,8.0,5.0,10.0,23.0,1745.0,727.0,27.0,2018,0,True
835,32,106378,2,Kyle Edmund,R,188.0,23.2,105430,0,Radu Albot,R,175.0,28.4,3,16,74.0,3.0,5.0,59.0,36.0,30.0,10.0,9.0,4.0,5.0,1.0,4.0,52.0,33.0,19.0,10.0,9.0,1.0,5.0,26.0,1627.0,93.0,626.0,2018,0,True
836,32,104291,0,Malek Jaziri,R,185.0,34.2,104999,8,Mischa Zverev,L,190.0,30.6,3,16,79.0,2.0,1.0,62.0,32.0,26.0,17.0,9.0,8.0,8.0,3.0,5.0,51.0,25.0,19.0,11.0,9.0,2.0,5.0,91.0,638.0,55.0,932.0,2018,0,False
837,32,104755,4,Richard Gasquet,R,185.0,31.8,104198,0,Guillermo Garcia Lopez,R,188.0,34.8,3,16,83.0,2.0,3.0,42.0,29.0,23.0,8.0,9.0,1.0,3.0,2.0,4.0,72.0,42.0,25.0,12.0,9.0,8.0,13.0,38.0,1295.0,67.0,787.0,2018,0,True
838,32,104468,0,Gilles Simon,R,183.0,33.2,106148,0,Roberto Carballes Baena,R,183.0,25.0,3,16,109.0,3.0,2.0,57.0,35.0,23.0,13.0,10.0,2.0,5.0,1.0,4.0,75.0,40.0,20.0,14.0,9.0,10.0,16.0,71.0,755.0,78.0,706.0,2018,0,True
839,32,105311,0,Joao Sousa,R,185.0,29.0,105806,0,Mirza Basic,R,188.0,26.7,3,16,125.0,3.0,3.0,82.0,50.0,39.0,17.0,14.0,4.0,6.0,6.0,3.0,99.0,51.0,39.0,21.0,14.0,7.0,10.0,70.0,760.0,94.0,623.0,2018,0,True
840,32,105932,0,Nikoloz Basilashvili,R,185.0,26.1,104467,0,Lamine Ouahab,R,185.0,33.2,3,16,151.0,3.0,10.0,118.0,73.0,49.0,19.0,17.0,5.0,9.0,3.0,9.0,117.0,52.0,38.0,29.0,16.0,14.0,18.0,86.0,655.0,617.0,43.0,2018,0,True
841,32,104665,0,Pablo Andujar,R,180.0,32.2,105063,0,Andrea Arnaboldi,L,180.0,30.2,3,16,69.0,1.0,0.0,39.0,30.0,22.0,8.0,7.0,0.0,0.0,1.0,1.0,56.0,35.0,18.0,7.0,7.0,2.0,7.0,355.0,126.0,221.0,246.0,2018,0,False
842,32,106072,0,Alexey Vatutin,R,178.0,25.4,105077,1,Albert Ramos,L,188.0,30.2,3,16,117.0,0.0,3.0,79.0,49.0,33.0,13.0,10.0,5.0,8.0,2.0,1.0,75.0,42.0,26.0,11.0,10.0,4.0,9.0,160.0,349.0,23.0,1745.0,2018,0,False
843,32,106378,2,Kyle Edmund,R,188.0,23.2,104291,0,Malek Jaziri,R,185.0,34.2,3,8,51.0,4.0,1.0,41.0,28.0,25.0,8.0,8.0,1.0,1.0,1.0,4.0,40.0,17.0,11.0,8.0,7.0,0.0,4.0,26.0,1627.0,91.0,638.0,2018,0,True
844,32,104755,4,Richard Gasquet,R,185.0,31.8,104468,0,Gilles Simon,R,183.0,33.2,3,8,120.0,3.0,8.0,76.0,41.0,29.0,10.0,10.0,1.0,6.0,0.0,6.0,71.0,50.0,24.0,5.0,10.0,3.0,10.0,38.0,1295.0,71.0,755.0,2018,0,True
845,32,105311,0,Joao Sousa,R,185.0,29.0,105932,0,Nikoloz Basilashvili,R,185.0,26.1,3,8,103.0,6.0,3.0,80.0,49.0,30.0,20.0,13.0,4.0,7.0,1.0,3.0,80.0,42.0,19.0,20.0,12.0,7.0,13.0,70.0,760.0,86.0,655.0,2018,0,True
846,32,104665,0,Pablo Andujar,R,180.0,32.2,106072,0,Alexey Vatutin,R,178.0,25.4,3,8,167.0,0.0,4.0,106.0,74.0,43.0,15.0,16.0,8.0,14.0,3.0,7.0,114.0,77.0,49.0,10.0,15.0,9.0,16.0,355.0,126.0,160.0,349.0,2018,0,False
847,32,106378,2,Kyle Edmund,R,188.0,23.2,104755,4,Richard Gasquet,R,185.0,31.8,3,4,72.0,11.0,0.0,48.0,26.0,20.0,16.0,10.0,1.0,3.0,3.0,6.0,64.0,28.0,14.0,20.0,9.0,2.0,6.0,26.0,1627.0,38.0,1295.0,2018,0,True
848,32,104665,0,Pablo Andujar,R,180.0,32.2,105311,0,Joao Sousa,R,185.0,29.0,3,4,84.0,1.0,1.0,54.0,29.0,21.0,17.0,10.0,2.0,4.0,2.0,3.0,64.0,36.0,25.0,9.0,10.0,4.0,8.0,355.0,126.0,70.0,760.0,2018,0,False
849,32,104665,0,Pablo Andujar,R,180.0,32.2,106378,2,Kyle Edmund,R,188.0,23.2,3,2,82.0,0.0,0.0,55.0,37.0,26.0,8.0,8.0,7.0,9.0,1.0,0.0,56.0,30.0,12.0,11.0,8.0,4.0,10.0,355.0,126.0,26.0,1627.0,2018,0,False
850,64,104269,0,Fernando Verdasco,L,188.0,34.4,104655,0,Pablo Cuevas,R,180.0,32.2,3,64,170.0,4.0,6.0,110.0,77.0,52.0,10.0,15.0,8.0,12.0,5.0,5.0,116.0,55.0,33.0,28.0,16.0,10.0,16.0,37.0,1280.0,41.0,1210.0,2018,0,True
851,64,106065,0,Marco Cecchinato,R,185.0,25.5,106000,0,Damir Dzumhur,R,172.0,25.9,3,64,71.0,1.0,2.0,64.0,45.0,29.0,9.0,9.0,3.0,6.0,0.0,2.0,50.0,36.0,16.0,4.0,8.0,2.0,8.0,100.0,606.0,31.0,1415.0,2018,0,False
852,64,105683,14,Milos Raonic,R,196.0,27.3,200031,0,Lucas Catarina,R,185.0,21.6,3,64,129.0,22.0,3.0,72.0,51.0,42.0,11.0,13.0,0.0,1.0,2.0,8.0,107.0,57.0,39.0,22.0,13.0,8.0,11.0,22.0,1765.0,365.0,122.0,2018,0,True
853,64,105453,0,Kei Nishikori,R,178.0,28.2,104607,12,Tomas Berdych,R,196.0,32.5,3,64,105.0,3.0,3.0,65.0,36.0,28.0,17.0,12.0,2.0,4.0,1.0,6.0,73.0,35.0,17.0,21.0,13.0,6.0,12.0,36.0,1280.0,18.0,2140.0,2018,0,False
854,64,106421,0,Daniil Medvedev,R,198.0,22.1,105916,0,Marton Fucsovics,R,188.0,26.1,3,64,165.0,2.0,2.0,117.0,65.0,47.0,30.0,16.0,7.0,8.0,1.0,6.0,115.0,55.0,39.0,31.0,16.0,10.0,14.0,49.0,984.0,59.0,864.0,2018,0,True
855,64,104312,0,Andreas Seppi,R,190.0,34.1,106378,0,Kyle Edmund,R,188.0,23.2,3,64,123.0,7.0,1.0,96.0,52.0,39.0,22.0,15.0,9.0,11.0,8.0,2.0,86.0,46.0,35.0,19.0,14.0,7.0,11.0,62.0,851.0,23.0,1757.0,2018,0,False
856,64,104180,0,Gilles Muller,L,193.0,34.9,104252,0,Florian Mayer,R,190.0,34.5,3,64,82.0,10.0,3.0,63.0,35.0,27.0,14.0,11.0,0.0,2.0,4.0,3.0,61.0,37.0,25.0,10.0,11.0,4.0,8.0,28.0,1465.0,74.0,729.0,2018,0,True
857,64,105526,0,Jan Lennard Struff,R,193.0,27.9,105216,0,Yuichi Sugita,R,173.0,29.5,3,64,67.0,5.0,3.0,47.0,26.0,22.0,11.0,8.0,2.0,3.0,3.0,4.0,59.0,34.0,17.0,10.0,9.0,3.0,8.0,61.0,855.0,43.0,1160.0,2018,0,False
858,64,104926,13,Fabio Fognini,R,178.0,30.8,125802,0,Ilya Ivashka,R,193.0,24.1,3,64,86.0,1.0,2.0,61.0,40.0,24.0,13.0,11.0,1.0,4.0,5.0,2.0,56.0,32.0,18.0,10.0,11.0,1.0,6.0,20.0,1840.0,122.0,458.0,2018,0,True
859,64,106043,10,Diego Schwartzman,R,170.0,25.6,105550,0,Guido Pella,L,185.0,27.9,3,64,111.0,1.0,1.0,72.0,37.0,24.0,20.0,11.0,6.0,9.0,3.0,2.0,77.0,45.0,29.0,15.0,12.0,10.0,14.0,15.0,2220.0,60.0,858.0,2018,0,True
860,64,104755,0,Richard Gasquet,R,185.0,31.8,104871,0,Jeremy Chardy,R,188.0,31.1,3,64,112.0,2.0,1.0,73.0,39.0,29.0,19.0,11.0,5.0,7.0,4.0,4.0,73.0,50.0,32.0,12.0,11.0,5.0,8.0,34.0,1340.0,84.0,685.0,2018,0,True
861,64,104999,0,Mischa Zverev,L,190.0,30.6,200000,0,Felix Auger Aliassime,R,193.0,17.6,3,64,156.0,5.0,1.0,97.0,63.0,45.0,14.0,14.0,4.0,6.0,3.0,6.0,110.0,56.0,30.0,24.0,13.0,8.0,14.0,55.0,932.0,175.0,317.0,2018,0,True
862,64,126774,0,Stefanos Tsitsipas,R,193.0,19.6,133430,0,Denis Shapovalov,L,185.0,19.0,3,64,80.0,2.0,0.0,50.0,31.0,26.0,13.0,10.0,4.0,5.0,2.0,3.0,60.0,25.0,16.0,20.0,9.0,6.0,9.0,71.0,767.0,45.0,1118.0,2018,0,False
863,64,103852,0,Feliciano Lopez,L,188.0,36.5,105332,0,Benoit Paire,R,196.0,28.9,3,64,139.0,6.0,5.0,120.0,67.0,50.0,23.0,17.0,7.0,11.0,11.0,5.0,102.0,57.0,42.0,25.0,17.0,3.0,7.0,30.0,1420.0,48.0,1020.0,2018,0,True
864,64,105138,11,Roberto Bautista Agut,R,183.0,30.0,105376,0,Peter Gojowczyk,R,185.0,28.7,3,64,79.0,1.0,1.0,61.0,40.0,28.0,13.0,10.0,3.0,4.0,3.0,0.0,54.0,31.0,19.0,13.0,9.0,4.0,7.0,16.0,2175.0,50.0,979.0,2018,0,True
865,64,105077,15,Albert Ramos,L,188.0,30.2,111577,0,Jared Donaldson,R,188.0,21.5,3,64,97.0,5.0,2.0,67.0,42.0,29.0,12.0,9.0,9.0,11.0,4.0,6.0,66.0,33.0,18.0,13.0,9.0,7.0,12.0,24.0,1745.0,51.0,977.0,2018,0,True
866,64,104259,0,Philipp Kohlschreiber,R,178.0,34.4,105815,0,Tennys Sandgren,R,188.0,26.7,3,64,70.0,4.0,1.0,53.0,34.0,26.0,11.0,8.0,1.0,1.0,0.0,1.0,49.0,29.0,17.0,6.0,8.0,2.0,6.0,40.0,1230.0,47.0,1033.0,2018,0,True
867,64,105732,0,Pierre Hugues Herbert,R,188.0,27.0,103893,0,Paolo Lorenzi,R,183.0,36.3,3,64,107.0,8.0,5.0,84.0,57.0,45.0,12.0,11.0,5.0,5.0,3.0,6.0,70.0,48.0,37.0,10.0,11.0,2.0,3.0,82.0,690.0,63.0,850.0,2018,0,False
868,64,126094,0,Andrey Rublev,R,188.0,20.4,104898,0,Robin Haase,R,190.0,31.0,3,64,150.0,2.0,3.0,110.0,83.0,58.0,12.0,16.0,7.0,10.0,9.0,3.0,123.0,68.0,52.0,27.0,16.0,8.0,10.0,33.0,1378.0,44.0,1120.0,2018,0,True
869,64,106432,0,Borna Coric,R,188.0,21.4,103898,0,Julien Benneteau,R,185.0,36.3,3,64,65.0,8.0,0.0,49.0,30.0,20.0,15.0,9.0,2.0,3.0,1.0,2.0,37.0,22.0,11.0,7.0,8.0,0.0,4.0,39.0,1251.0,57.0,891.0,2018,0,True
870,64,104925,9,Novak Djokovic,R,188.0,30.9,105583,0,Dusan Lajovic,R,180.0,27.7,3,64,56.0,1.0,2.0,45.0,28.0,23.0,9.0,7.0,4.0,4.0,0.0,1.0,36.0,18.0,6.0,6.0,6.0,4.0,9.0,13.0,2310.0,93.0,639.0,2018,0,True
871,64,104468,0,Gilles Simon,R,183.0,33.3,105173,16,Adrian Mannarino,L,183.0,29.7,3,64,142.0,2.0,0.0,93.0,61.0,38.0,15.0,14.0,10.0,15.0,1.0,1.0,76.0,51.0,26.0,12.0,13.0,8.0,15.0,69.0,780.0,26.0,1655.0,2018,0,False
872,64,111575,0,Karen Khachanov,R,198.0,21.9,106423,0,Thanasi Kokkinakis,R,196.0,22.0,3,64,110.0,5.0,3.0,67.0,38.0,32.0,16.0,11.0,0.0,0.0,3.0,6.0,86.0,42.0,30.0,22.0,11.0,11.0,13.0,38.0,1255.0,150.0,380.0,2018,0,True
873,64,105379,0,Aljaz Bedene,R,181.0,28.7,105806,0,Mirza Basic,R,188.0,26.7,3,64,87.0,6.0,2.0,63.0,43.0,33.0,13.0,11.0,1.0,2.0,1.0,1.0,70.0,42.0,25.0,18.0,11.0,2.0,4.0,58.0,877.0,92.0,643.0,2018,0,True
874,64,105227,2,Marin Cilic,R,198.0,29.5,104269,0,Fernando Verdasco,L,188.0,34.4,3,32,93.0,7.0,3.0,77.0,53.0,43.0,8.0,11.0,6.0,8.0,1.0,1.0,65.0,48.0,30.0,9.0,10.0,0.0,3.0,3.0,4985.0,37.0,1280.0,2018,0,True
875,64,105683,14,Milos Raonic,R,196.0,27.3,106065,0,Marco Cecchinato,R,185.0,25.5,3,32,85.0,16.0,2.0,55.0,33.0,27.0,16.0,10.0,0.0,1.0,3.0,2.0,75.0,56.0,35.0,9.0,10.0,5.0,8.0,22.0,1765.0,100.0,606.0,2018,0,True
876,64,105453,0,Kei Nishikori,R,178.0,28.2,106421,0,Daniil Medvedev,R,198.0,22.1,3,32,100.0,1.0,3.0,62.0,28.0,24.0,20.0,10.0,5.0,6.0,1.0,5.0,81.0,43.0,29.0,14.0,10.0,6.0,10.0,36.0,1280.0,49.0,984.0,2018,0,True
